School Name	Address	lat	long	rank
Academy Of Arts & Minds	3138 COMMODORE PLAZA MIAMI FL 33133 	25.727259	-80.244369	263
West Campus High School	5022 58TH ST SACRAMENTO CA 95820 	38.5295614	-121.4391371	264
Deep Run High School	4801 TWIN HICKORY RD GLEN ALLEN VA 23059 	37.6740257	-77.5985147	265
School Without Walls High School	2130 G ST NW WASHINGTON DC 20037 	38.898038	-77.0480413	266
Plainview-​Old Bethpage John F. Kennedy High School	50 KENNEDY DR PLAINVIEW NY 11803 	40.7826962	-73.4596065	267
Towson High School Law and Public Policy	69 CEDAR AVE TOWSON MD 21286 	39.3910836	-76.6018634	268
Palos Verdes High School	600 CLOYDEN RD PALOS VERDES ESTATES CA 90274 	33.7816305	-118.4195555	269
Sharon High School	181 POND ST SHARON MA 02067 	42.113306	-71.178191	270
John D. O'Bryant School of Mathematics and Science	55 MALCOLM X BLVD ROXBURY MA 02120 	42.330843	-71.0883859	271
Eastern Technical High School	1100 MACE AVE BALTIMORE MD 21221 	39.324734	-76.473985	272
Tamalpais High School	700 MILLER AVE MILL VALLEY CA 94941 	37.89025	-122.527041	273
Bainbridge High School	9330 NE HIGH SCHOOL RD BAINBRIDGE ISLAND WA 98110 	47.6363326	-122.5240889	274
Acalanes High School	1200 PLEASANT HILL RD LAFAYETTE CA 94549 	37.904578	-122.097327	275
Frankenmuth High School	525 EAST GENESEE ST FRANKENMUTH MI 48734 	43.33529	-83.733421	276
Harmony Science	9405 BETEL DR EL PASO TX 79907 	31.6982974	-106.2999085	277
NYC Lab High School for Collaborative Studies	333 WEST 17TH ST NEW YORK NY 10011 	40.7422594	-74.0024998	278
Corona del Mar High School	2101 EASTBLUFF DR NEWPORT BEACH CA 92660 	33.6338069	-117.8777708	279
Ánimo Oscar De La Hoya Charter High School	1114 SOUTH LORENA ST LOS ANGELES CA 90023 	34.023212	-118.203426	280
Victory Early C	2100 SOUTH VICTORY ST HOUSTON TX 77088 	29.8709198	-95.442292	281
Interlake High School	16245 NE 24TH ST BELLEVUE WA 98008 	47.6289341	-122.1240412	282
Richmond Community High	201 EAST BROOKLAND PARK BLVD RICHMOND VA 23222 	37.57116	-77.4298442	283
Ponte Vedra High School	460 DAVIS PARK RD PONTE VEDRA FL 32081 	30.1168845	-81.3950667	284
Coronado High School	650 D AVE CORONADO CA 92118 	32.6920107	-117.1779463	285
Skaneateles High School	49 EAST ELIZABETH ST SKANEATELES NY 13152 	42.9504075	-76.4206834	286
Harborfields High School	98 TAYLOR AVE GREENLAWN NY 11740 	40.8689139	-73.356555	287
James W. Robinson Jr. Secondary School	5035 SIDEBURN RD FAIRFAX VA 22032 	38.8155172	-77.3085472	288
Hinsdale Central High School	5500 SOUTH GRANT ST HINSDALE IL 60521 	41.7885192	-87.9321348	289
Roseland University Prep	100 SEBASTOPOL RD SANTA ROSA CA 95407 	38.4305257	-122.721625	290
MATCH Charter Public High School	1001 COMMONWEALTH AVE BOSTON MA 02215 	42.352241	-71.120947	291
Wilton High School	395 DANBURY RD WILTON CT 06897 	41.214969	-73.434865	292
Montgomery High School	1016 ROUTE 601 SKILLMAN NJ 08558 	40.4180899	-74.7053632	293
Fairview High School	1515 GREENBRIAR BLVD BOULDER CO 80305 	39.9714365	-105.2457578	294
Prospect High School	801 WEST KENSINGTON RD MT PROSPECT IL 60056 	42.0799626	-87.9507921	295
Staples High School	70 NORTH AVE WESTPORT CT 06880 	41.1532377	-73.3304708	296
Mountain View High	3535 TRUMAN AVE MOUNTAIN VIEW CA 94040 	37.35819	-122.06868	297
John Hersey High School	1900 EAST THOMAS ST ARLINGTON HEIGHTS IL 60004 	42.1025792	-87.9609823	298
Orange County High School of the Arts	1010 NORTH MAIN ST SANTA ANA CA 92701 	33.7535932	-117.8678527	299
Garfield High School	400 23 AVE SEATTLE WA 98122 	47.605334	-122.301807	300
Gregorio Luperon High School for Science and Mathematics	501 WEST 165TH ST NEW YORK NY 10032 	40.8382654	-73.9385581	301
Mountain Lakes High School	POWERVILLE RD MOUNTAIN LAKES NJ 07046 	40.899348	-74.428017	302
San Dieguito High School Academy	800 SANTA FE DR ENCINITAS CA 92024 	33.0364297	-117.2748132	303
Advanced Technologies Academy 	2501 VEGAS DR LAS VEGAS NV 89106 	36.188404	-115.1760761	304
Leland High School	6677 CAMDEN AVE SAN JOSE CA 95120 	37.2180632	-121.8441289	305
Westfield High School	550 DORIAN RD WESTFIELD NJ 07090 	40.644764	-74.3492799	306
Aurora High School	109 WEST PIONEER TRL AURORA OH 44202 	41.3128068	-81.3480751	307
Somerset High School	23255 SW 115TH AVE HOMESTEAD FL 33032 	25.5513993	-80.3781305	308
Lincoln Park High School	2001 NORTH ORCHARD ST CHICAGO IL 60614 	41.9183932	-87.6458866	309
Orange High School	2840 EAST ORANGE RD LEWIS OH 43035 	40.171859	-82.979041	310
Amador Valley High School	1155 SANTA RITA RD PLEASANTON CA 94566 	37.6683409	-121.8737635	311
Niceville Senior High School	800 EAST JOHN SIMS PARKWAY NICEVILLE FL 32578 	30.518739	-86.477391	312
Conestoga High School	200 IRISH RD BERWYN PA 19312 	40.049042	-75.455475	313
Westlake High School	100 NORTH LAKEVIEW CANYON RD WESTLAKE VILLAGE CA 91362 	34.1590301	-118.8176986	314
Lovejoy High School	2350 ESTATES PARKWAY LUCAS TX 75002 	33.1001354	-96.613564	315
Tenafly High School	19 COLUMBUS DR TENAFLY NJ 07670 	40.932642	-73.9663517	316
Chamblee Charter High School	3688 CHAMBLEE DUNWOODY RD CHAMBLEE GA 30341 	33.897819	-84.307338	317
Challenge Early College High School	5601 WEST LOOP SOUTH HOUSTON TX 77081 	29.721356	-95.457961	318
Arnold O. Beckman High School	3588 BRYAN AVE IRVINE CA 92602 	33.7184201	-117.7811294	319
St. Anthony Village High School	3303 33RD AVE NE ST. ANTHONY MN 55418 	45.0281637	-93.2146597	320
Northwood High School	4515 PORTOLA PARKWAY IRVINE CA 92620 	33.7333781	-117.7507951	321
El Segundo High School	640 MAIN ST EL SEGUNDO CA 90245 	33.9241816	-118.4159438	322
Centennial High School	4300 CENTENNIAL LN ELLICOTT CITY MD 21042 	39.2529669	-76.8671817	323
Acton-​Boxborough Regional High School	36 CHARTER RD ACTON MA 01720 	42.479555	-71.458077	324
Booker T. Washington High School 	1514 EAST ZION TULSA OK 74106 	36.1884407	-95.9704694	325
Chantilly High School	4201 STRINGFELLOW RD CHANTILLY VA 20151 	38.880314	-77.406255	326
Denver School of the Arts	7111 MONTVIEW BLVD DENVER CO 80220 	39.748077	-104.90521	327
Dougherty Valley High School	10550 ALBION RD SAN RAMON CA 94582 	37.7684491	-121.9034156	328
Coppell High School	185 WEST PARKWAY BLVD COPPELL TX 75019 	32.975315	-96.999392	329
John F. Kennedy High School	3000 BELLMORE AVE BELLMORE NY 11710 	40.6484483	-73.5217515	330
Carmel High School	3600 OCEAN AVE CARMEL CA 93923 	36.554223	-121.909252	331
Lake Oswego High School	2501 SW COUNTRY CLUB RD LAKE OSWEGO OR 97034 	45.425416	-122.701665	332
New Hartford Senior High School	33 OXFORD RD NEW HARTFORD NY 13413 	43.06967	-75.282939	333
Sir Francis Drake High School	1327 SIR FRANCIS DRAKE BLVD SAN ANSELMO CA 94960 	37.9833047	-122.5725558	334
School of Health Professions	1201 EAST EIGHTH ST DALLAS TX 75203 	32.7522292	-96.8066934	335
Cupertino High School	10100 FINCH AVE CUPERTINO CA 95014 	37.3198104	-122.0090569	336
Los Altos High School	201 ALMOND AVE LOS ALTOS CA 94022 	37.3866556	-122.1089449	337
Ardsley High School	300 FARM RD ARDSLEY NY 10502 	41.0201713	-73.8338685	338
Palisades Charter High School	15777 BOWDOIN ST PACIFIC PALISADES CA 90272 	34.0477169	-118.5306787	339
Scarsdale High School	1057 POST RD SCARSDALE NY 10583 	40.9941236	-73.7921156	340
Grosse Pointe South High School	11 GROSSE POINTE BLVD GROSSE POINTE FARMS MI 48236 	42.3913097	-82.9014587	341
South River High	201 CENTRAL AVE EAST EDGEWATER MD 21037 	38.923676	-76.5587053	342
Lassiter High School	2601 SHALLOWFORD RD MARIETTA GA 30066 	34.0423471	-84.4735655	343
Honeoye Falls-​Lima High School	83 EAST ST HONEOYE FALLS NY 14472 	42.9529693	-77.5842267	344
New Trier Township High School Winnetka	385 WINNETKA AVE WINNETKA IL 60093 	42.0947236	-87.7205292	345
Palm Harbor University High School	1900 OMAHA ST PALM HARBOR FL 34683 	28.08396	-82.760777	346
West Lafayette Jr/​Sr High Sch	1105 NORTH GRANT ST WEST LAFAYETTE IN 47906 	40.4365761	-86.9106493	347
Classen School of Advanced Studies	1901 NORTH ELLISON OKLAHOMA CITY OK 73106 	35.488099	-97.5329961	348
Scripps Ranch High School	10410 TREENA ST SAN DIEGO CA 92131 	32.9102124	-117.1137368	349
Crescenta Valley High School	2900 COMMUNITY AVE LA CRESCENTA CA 91214 	34.2204404	-118.2423332	350
North Hunterdon High School	1445 STATE ROUTE 31 ANNANDALE NJ 08801 	40.628133	-74.883616	351
Barbara Ingram School for the Arts	711 SOUTH POTOMAC ST HAGERSTOWN MD 21740 	39.6301915	-77.7246956	352
Lusher Charter School	5624 FRERET ST NEW ORLEANS LA 70115 	29.934309	-90.114306	353
Catalina Foothills High School	4300 EAST SUNRISE DR TUCSON AZ 85718 	32.3065939	-110.899576	354
Granite Bay High	1 GRIZZLY WAY GRANITE BAY CA 95746 	38.731927	-121.211864	355
Needham High School	609 WEBSTER ST NEEDHAM MA 02494 	42.286768	-71.231603	356
Vancouver School of Arts and Academics	3101 MAIN ST VANCOUVER WA 98663 	45.6439069	-122.668717	357
Laguna Beach High School	625 PARK AVE LAGUNA BEACH CA 92651 	33.5423649	-117.777726	358
Clements High School	4200 ELKINS DR SUGAR LAND TX 77479 	29.575558	-95.6331919	359
Falmouth High School	74 WOODVILLE RD FALMOUTH ME 04105 	43.7427301	-70.2695871	360
Silva Health Magnet High School	121 VAL VERDE ST EL PASO TX 79905 	31.7690195	-106.4330869	361
Dublin Coffman High School	6780 COFFMAN RD DUBLIN OH 43017 	40.108974	-83.129137	362
Plano West Senior High School	5601 WEST PARKER RD PLANO TX 75093 	33.043707	-96.8136069	363
Solon High School	33600 INWOOD DR SOLON OH 44139 	41.376578	-81.441329	364
Davis Senior High	315 WEST 14TH ST DAVIS CA 95616 	38.558282	-121.750191	365
Mater Academy Charter High	7901 NW 103RD ST HIALEAH GARDENS FL 33016 	25.8673516	-80.3256909	366
Judge Barefoot Sanders Law Magnet	1201 EAST EIGHTH ST DALLAS TX 75203 	32.7522292	-96.8066934	367
Dulaney High School	255 PADONIA RD TIMONIUM MD 21093 	39.455436	-76.6376411	368
F. W. Buchholz High School	5510 NW 27TH AVE GAINESVILLE FL 32606 	29.6777692	-82.4013672	369
Foothill High School	4375 FOOTHILL RD PLEASANTON CA 94588 	37.6718684	-121.9161544	370
Sherman Oaks Center for Enriched Studies	18605 ERWIN ST RESEDA CA 91335 	34.1838931	-118.538407	371
Las Lomas High School	1460 SOUTH MAIN ST WALNUT CREEK CA 94596 	37.8902246	-122.0554103	372
North Valley Regional High School at Demarest	150 KNICKERBOCKER RD DEMAREST NJ 07627 	40.9643878	-73.9743698	373
Gwendolyn Brooks College Preparatory Academy	250 EAST 111TH ST CHICAGO IL 60628 	41.6926806	-87.617066	374
Union County Magnet High School	1776 RARITAN RD SCOTCH PLAINS NJ 07076 	40.6180489	-74.3570405	375
Lane Technical High School	2501 WEST ADDISON ST CHICAGO IL 60618 	41.945244	-87.690716	376
Middletown High School	200 SCHOOLHOUSE DR MIDDLETOWN MD 21769 	39.4443769	-77.53627	377
Mountain Brook High School	3650 BETHUNE DR MOUNTAIN BROOK AL 35223 	33.491071	-86.714668	378
Aragon High School	900 ALAMEDA DE LAS PULGAS SAN MATEO CA 94402 	37.5500889	-122.3294098	379
George C. Marshall High School	7731 LEESBURG PK FALLS CHURCH VA 22043 	38.904953	-77.213093	380
Cedar Park High School	2150 CYPRESS CREEK RD CEDAR PARK TX 78613 	30.472006	-97.8423	381
Madison High School	RIDGEDALE AVE MADISON NJ 07940 	40.7698833	-74.4077452	382
Denver School of Science and Technology	2000 VALENCIA ST DENVER CO 80235 	39.747817	-104.890165	383
Boise High School	1010 WEST WASHINGTON ST BOISE ID 83702 	43.6211781	-116.2025293	384
Ernest W. Seaholm High School	2436 WEST LINCOLN ST BIRMINGHAM MI 48009 	42.539582	-83.243587	385
Malibu High School	30215 MORNING VIEW DR MALIBU CA 90265 	34.0239112	-118.8270154	386
Cherry Creek High School	9300 EAST UNION AVE GREENWOOD VILLAGE CO 80111 	39.629689	-104.882441	387
Cocoa Beach Junior/​Senior High School	1500 MINUTEMEN CAUSEWAY COCOA BEACH FL 32931 	28.3183508	-80.6291492	388
Oak Park High School	899 KANAN RD OAK PARK CA 91377 	34.1804182	-118.7642957	389
Jamestown High School	3751 JOHN TYLER HWY WILLIAMSBURG VA 23135 	37.251227	-76.789247	390
Irvington High School	41800 BLACOW RD FREMONT CA 94538 	37.522631	-121.968931	391
South Pasadena Senior High School	1401 FREMONT AVE SOUTH PASADENA CA 91030 	34.109425	-118.1551382	392
Andover High School	80 SHAWSHEEN RD ANDOVER MA 01810 	42.6578338	-71.1563815	393
William H. Hall High School	975 NORTH MAIN ST WEST HARTFORD CT 06117 	41.793811	-72.753356	394
The Classical Academy High School	975 STOUT RD COLORADO SPRINGS CO 80921 	39.0167162	-104.8154575	395
TrekNorth High School	2518 HANNAH AVE NW BEMIDJI MN 56601 	47.4918773	-94.9065328	396
Moreno Valley High Charter	56 SMINO GRANDE ANGEL FIRE NM 87710 	36.4109274	-105.2839305	397
Williams Prepar	1750 VICEROY RD DALLAS TX 75235 	32.835173	-96.867683	398
Marine Academy of Science and Technology	BUILDING 305 SANDY HOOK NJ 07732 	40.4617083	-74.0021467	399
Mount Hebron High School	9440ROUTE 99 ELLICOTT CITY MD 21042 	39.297476	-76.845739	400
Livingston Senior High School	33 ROBERT HARP DR LIVINGSTON NJ 07039 	40.7829934	-74.3167015	401
Blue Valley North High School	12200 LAMAR AVE OVERLAND PARK KS 66209 	38.906179	-94.660521	402
Sycamore High School	7400 CORNELL RD CINCINNATI OH 45242 	39.2669832	-84.3513158	403
Rocklin High School	5301 VICTORY LN ROCKLIN CA 95765 	38.8133046	-121.2520291	404
Burris Laboratory School	2000 UNIVERSITY AVE MUNCIE IN 47306 	40.208958	-85.407777	405
South Oldham High School	5901 VETERAN'S MEMORIAL PKY CRESTWOOD KY 40014 	38.3297098	-85.4701939	406
Poway High School	15500 ESPOLA RD POWAY CA 92064 	32.9967258	-117.0252366	407
West Linn High School	5464 WEST A ST WEST LINN OR 97068 	45.3640704	-122.6157779	408
Cheyenne Mountain High School	1200 CRESTA RD COLORADO SPRINGS CO 80906 	38.8046772	-104.8581403	409
Haddonfield Memorial High School	401 KINGS HWY EAST HADDONFIELD NJ 08033 	39.9019489	-75.0264294	410
Classical High School	770 WESTMINSTER ST PROVIDENCE RI 02903 	41.8177241	-71.4205387	411
Marriotts Ridge High School	12100 WOODFORD DR MARRIOTTSVILLE MD 21104 	39.322951	-76.934334	412
Avon High School	245 CLINTON ST AVON NY 14414 	42.904016	-77.7399159	413
Cresskill High School	1 LINCOLN DR CRESSKILL NJ 07626 	40.9449036	-73.9641982	414
Conifer Senior High School	10441 COUNTY HWY 73 CONIFER CO 80433 	31.7261041	-106.3758869	415
San Ramon Valley High School	501 DANVILLE BLVD DANVILLE CA 94526 	37.8260853	-122.006033	416
Mira Costa High School	701 SOUTH PECK AVE MANHATTAN BEACH CA 90266 	33.8737972	-118.3873783	417
Clarence High School	9625 MAIN ST CLARENCE NY 14031 	42.970808	-78.631335	418
Arcadia High School 	180 CAMPUS DR ARCADIA CA 91007 	34.1298725	-118.0363409	419
Dublin Jerome High School	8300 HYLAND CROY RD DUBLIN OH 43016 	40.1341993	-83.1781629	420
Boston Latin Academy	205 TOWNSEND ST DORCHESTER MA 02121 	42.316207	-71.0845329	421
Albany High School	603 KEY ROUTE BLVD ALBANY CA 94706 	37.8957983	-122.2925337	422
Downtown Magnets High School	1081 WEST TEMPLE ST LOS ANGELES CA 90012 	34.0629302	-118.2511158	423
East Lansing High School	509 BURCHAM DR EAST LANSING MI 48823 	42.744722	-84.47656	424
Winchester High School	80 SKILLINGS RD WINCHESTER MA 01890 	42.4551576	-71.1344587	425
Hereford High School	17301 YORK RD PARKTON MD 21120 	39.598323	-76.6610242	426
Riverside Brookfield High School	160 RIDGEWOOD RD RIVERSIDE IL 60546 	41.828066	-87.829256	427
Central High School	1700 WEST OLNEY AVE PHILADELPHIA PA 19141 	40.037386	-75.150775	428
South Valley Academy	3426 BLAKE SW ALBUQUERQUE NM 87105 	35.0348479	-106.709649	429
H.C. Williams Senior High School	99 STATE ST CANTON NY 13617 	44.606164	-75.168733	430
Cohasset High School	143 POND ST COHASSET MA 02025 	42.232615	-70.80931	431
Grapevine High School	3223 MUSTANG DR GRAPEVINE TX 76051 	32.9143051	-97.1205706	432
Academy of American Studies	2801 41ST AVE LONG ISLAND CITY NY 11101 	40.7514226	-73.9370756	433
Joel Barlow High School	100 BLACK ROCK TURNPIKE REDDING CT 06896 	41.2979114	-73.3440665	434
Loudoun County High	415 DRY MILL RD SW LEESBURG VA 20175 	39.110745	-77.5781683	435
Glenbrook North High School	2300 SHERMER RD NORTHBROOK IL 60062 	42.111022	-87.8302217	436
Wayzata High School	4955 PEONY LN NORTH PLYMOUTH MN 55446 	45.04483	-93.510885	437
Madeira High School	7465 LOANNES DR CINCINNATI OH 45243 	39.20106	-84.365696	438
Evergreen High School	29300 BUFFALO RD EVERGREEN CO 80439 	39.6246524	-105.3621147	439
Upper St. Clair High School	1825 MCLAUGHLIN RUN RD PITTSBURGH PA 15241 	40.3329114	-80.0707308	440
Radnor High School	130 KING OF PRUSSIA RD RADNOR PA 19087 	40.0371108	-75.3563472	441
Tabb High School	4431 BIG BETHEL RD YORKTOWN VA 23693 	37.124214	-76.43508	442
Beverly Hills High	241 MORENO DR BEVERLY HILLS CA 90212 	34.062006	-118.41058	443
Baruch College Campus High School	55 EAST 25TH ST NEW YORK NY 10010 	40.7416521	-73.9858661	444
Oviedo High School	601 KING ST OVIEDO FL 32765 	28.6707085	-81.217804	445
Los Gatos High School	20 HIGH SCHOOL CT. LOS GATOS CA 95030 	37.2238747	-121.9762882	446
The Woodlands High School	6101 RESEARCH FOREST DR THE WOODLANDS TX 77381 	30.193788	-95.503978	447
Connecticut International Baccalaureate Academy	857 FORBES ST EAST HARTFORD CT 06118 	41.7523039	-72.6052828	448
Lake Forest High School	1285 NORTH MCKINLEY RD LAKE FOREST IL 60045 	42.265882	-87.841549	449
Romulus Central School	5705ROUTE 96 ROMULUS NY 14541 	42.7466658	-76.8337207	450
Ottawa Hills High School	2532 EVERGREEN RD TOLEDO OH 43606 	41.6695875	-83.6326142	451
South County Secondary	8501 SILVERBROOK RD LORTON VA 22079 	38.7178802	-77.2393144	452
Kirkwood High School	801 WEST ESSEX AVE KIRKWOOD MO 63122 	38.5917394	-90.4220917	453
Nova High School	3600 COLLEGE AVE DAVIE FL 33314 	26.0755415	-80.2378314	454
Gardiner High School	510 STONE ST GARDINER MT 59030 	45.031535	-110.710782	455
Valley Stream South High School	150 JEDWOOD PLACE VALLEY STREAM NY 11581 	40.6549152	-73.713121	456
Charleston County School of the Arts	1600 SARANAC ST NORTH CHARLESTON SC 29405 	32.8898496	-79.9990768	457
George Washington High School	600 32ND AVE SAN FRANCISCO CA 94121 	37.7777914	-122.4917623	458
Leadership Public Schools – Hayward	28000 CALAROGA AVE HAYWARD CA 94545 	37.6232272	-122.0871076	459
Norcross High School	5300 SPALDING DR NORCROSS GA 30092 	33.965725	-84.213049	460
Benjamin Banneker Academic High School	800 EUCLID ST NW WASHINGTON DC 20001 	38.9239844	-77.0240414	461
Abraham Lincoln High School	555 DANA AVE SAN JOSE CA 95126 	37.32789	-121.9242084	462
New Albany High School	7600 FODOR RD NEW ALBANY OH 43054 	40.085437	-82.815267	463
Commack High School	1 SCHOLAR LN COMMACK NY 11725 	40.8586852	-73.2907116	464
Heritage High	520 EVERGREEN MILL RD SE LEESBURG VA 20175 	39.0908729	-77.5723271	465
Rancho Bernardo High School	13010 PASEO LUCIDO SAN DIEGO CA 92128 	32.9958032	-117.0666756	466
J.P. Stevens High School	855 GROVE AVE EDISON NJ 08817 	40.580705	-74.359159	467
Edmond North High School	215 WEST DANFORTH RD EDMOND OK 73003 	35.671059	-97.485174	468
Evanston Township High School	1600 DODGE AVE EVANSTON IL 60201 	42.046393	-87.702312	469
Mater Academy Lakes High School	17300 NW 87 AVE HIALEAH FL 33015 	25.930993	-80.344782	470
Burlingame High	1 MANGINI WAY BURLINGAME CA 94010 	37.582929	-122.3474694	471
Half Hollow Hills High School West	375 WOLF HILL RD DIX HILLS NY 11746 	40.8095369	-73.375208	472
Duluth High School	3737 BROCK RD DULUTH GA 30096 	34.007055	-84.1428924	473
Ravenwood High School	1724 WILSON PK BRENTWOOD TN 37027 	35.955516	-86.7650414	474
Aspire Lionel Wilson College Preparatory Academy	400 105TH AVE OAKLAND CA 94603 	37.7294775	-122.180129	475
Shorewood High	1701 EAST CAPITOL DR SHOREWOOD WI 53211 	43.0882037	-87.8881569	476
Ft. Walton Beach High School	400 HOLLYWOOD BLVD SW FORT WALTON BEACH FL 32548 	30.411307	-86.641552	477
Lower Moreland High School	555 RED LION RD HUNTINGDON VALLEY PA 19006 	40.123377	-75.0595886	478
Boca Raton Community High School	1501 NW 15TH CT BOCA RATON FL 33486 	26.364742	-80.117059	479
Brookline High School	115 GREENOUGH ST BROOKLINE MA 02445 	42.3327794	-71.1287023	480
Okemos High School	2800 JOLLY RD OKEMOS MI 48864 	42.682897	-84.4541672	481
Half Hollow Hills High School East	50 VANDERBILT PKY DIX HILLS NY 11746 	40.8033618	-73.3585177	482
Fairfield Ludlowe High School	785 UNQUOWA RD FAIRFIELD CT 06824 	41.1488782	-73.26252	483
Minnetonka High School	18301 HWY 7 MINNETONKA MN 55345 	44.9096753	-93.5108829	484
Vernon Hills High School	145 LAKEVIEW PARKWAY VERNON HILLS IL 60061 	42.2271835	-87.9477587	485
Barron Collier High School	5600 COUGAR DR NAPLES FL 34109 	26.2167501	-81.7612984	486
Ballard High School 	6000 BROWNSBORO RD LOUISVILLE KY 40222 	38.2846521	-85.6266103	487
Lewiston Porter Senior High School	4061 CREEK RD YOUNGSTOWN NY 14174 	43.218702	-79.0177242	488
